Student_ID,Month,Hours_Studied,Attendance,Submission_Timeliness,Participation,Extra_C,Previous_Scores,Test_Score,Project_Marks,Backlogs,Exam_Score
1369,May,37,65,No Submission,Medium,Active,53,29,24,1,73.74
1369,Jun,31,94,Late,High,Highly Active,53,29,24,1,76.14
1370,Jan,28,96,Late,Low,Active,66,22,19,2,53.57
1370,Feb,23,57,On time,High,Highly Active,66,13,19,2,59.92
1370,Mar,28,60,On time,Medium,Highly Active,66,19,19,2,64.02
1370,Apr,31,63,No Submission,Low,Active,66,13,19,2,46.73
1370,May,23,52,No Submission,Low,Highly Active,66,26,19,2,55.48
1370,Jun,27,79,Late,Low,Active,66,19,19,2,58.83
1371,Jan,17,65,Late,High,Inactive,79,15,14,3,47.09
1371,Feb,10,100,No Submission,Medium,Inactive,79,17,14,3,36.17
1371,Mar,6,97,Late,Low,Active,79,11,14,3,36.26
1371,Apr,27,75,Late,High,Inactive,79,24,14,3,58.42
1371,May,15,55,Late,Medium,Highly Active,79,16,14,3,46.07
1371,Jun,13,100,No Submission,Medium,Inactive,79,23,14,3,46.11
1372,Jan,33,61,On time,High,Active,48,11,22,5,53.86
1372,Feb,28,85,No Submission,High,Inactive,48,27,22,5,53.15
1372,Mar,21,63,On time,High,Highly Active,48,17,22,5,52.49
1372,Apr,18,73,No Submission,Medium,Active,48,17,22,5,32.34
1372,May,6,90,On time,Medium,Active,48,22,22,5,35.49
1372,Jun,8,94,No Submission,Low,Active,48,29,22,5,38.1
1373,Jan,14,78,No Submission,High,Highly Active,61,19,18,5,38.33
1373,Feb,31,81,On time,High,Inactive,61,25,18,5,58.62
1373,Mar,14,98,On time,High,Active,61,28,18,5,57.53
1373,Apr,32,60,No Submission,Low,Highly Active,61,27,18,5,51.95
1373,May,28,57,On time,Low,Active,61,13,18,5,42.19
1373,Jun,13,93,Late,Low,Highly Active,61,27,18,5,42.5
1374,Jan,10,67,No Submission,High,Active,80,13,14,0,44.47
1374,Feb,36,96,On time,High,Inactive,80,10,14,0,68.65
1374,Mar,38,70,Late,Low,Inactive,80,27,14,0,66.39
1374,Apr,7,53,Late,Medium,Inactive,80,12,14,0,39.13
1374,May,22,76,On time,Medium,Inactive,80,21,14,0,52.95
1374,Jun,10,67,On time,High,Active,80,17,14,0,54.96
1375,Jan,40,92,On time,High,Inactive,68,11,27,2,76.36
1375,Feb,40,73,Late,Low,Active,68,17,27,2,63.45
1375,Mar,37,95,No Submission,Low,Inactive,68,25,27,2,70.96
1375,Apr,27,50,No Submission,Low,Active,68,25,27,2,59.77
1375,May,21,91,Late,Low,Active,68,28,27,2,62.85
1375,Jun,17,63,No Submission,High,Active,68,24,27,2,51.31
1376,Jan,35,56,Late,Low,Highly Active,49,22,17,5,53.99
1376,Feb,21,52,No Submission,Low,Inactive,49,23,17,5,32.99
1376,Mar,11,59,Late,Medium,Active,49,16,17,5,32.31
1376,Apr,10,100,On time,Medium,Highly Active,49,22,17,5,48.77
1376,May,13,94,Late,Medium,Active,49,22,17,5,34.43
1376,Jun,21,69,Late,High,Active,49,30,17,5,56.64
1377,Jan,23,73,No Submission,Low,Highly Active,86,14,10,2,40.57
1377,Feb,28,71,No Submission,Low,Highly Active,86,18,10,2,48.52
1377,Mar,22,79,On time,Low,Highly Active,86,21,10,2,54.14
1377,Apr,17,70,Late,Medium,Active,86,16,10,2,49.19
1377,May,12,74,On time,High,Highly Active,86,20,10,2,52.13
1377,Jun,34,50,On time,High,Highly Active,86,22,10,2,64.26
1378,Jan,37,82,On time,Medium,Active,61,25,11,1,68.67
1378,Feb,11,61,Late,Low,Highly Active,61,26,11,1,45.46
1378,Mar,40,58,On time,Medium,Highly Active,61,15,11,1,63.42
1378,Apr,25,73,No Submission,Low,Highly Active,61,26,11,1,52.21
1378,May,21,82,On time,High,Highly Active,61,21,11,1,64.53
1378,Jun,35,86,No Submission,Low,Active,61,22,11,1,58.59
1379,Jan,24,84,No Submission,Medium,Active,83,22,17,1,53.55
1379,Feb,36,73,On time,High,Highly Active,83,20,17,1,71.12
1379,Mar,19,56,On time,High,Inactive,83,16,17,1,56.91
1379,Apr,17,75,No Submission,High,Inactive,83,13,17,1,47.75
1379,May,27,50,On time,Medium,Active,83,22,17,1,59.08
1379,Jun,6,89,No Submission,Low,Active,83,28,17,1,38.27
1380,Jan,14,97,Late,Low,Inactive,80,17,15,3,44.14
1380,Feb,36,94,On time,Low,Inactive,80,28,15,3,72.78
1380,Mar,33,97,Late,Medium,Inactive,80,18,15,3,61.16
1380,Apr,35,82,Late,High,Active,80,24,15,3,70.52
1380,May,37,92,No Submission,High,Inactive,80,13,15,3,60.2
1380,Jun,38,66,No Submission,Low,Highly Active,80,29,15,3,57.66
1381,Jan,34,67,Late,Low,Inactive,86,15,28,2,61.39
1381,Feb,28,85,No Submission,Medium,Inactive,86,30,28,2,59.11
1381,Mar,16,83,No Submission,Low,Highly Active,86,29,28,2,52.63
1381,Apr,33,58,No Submission,Low,Highly Active,86,17,28,2,63.9
1381,May,40,94,No Submission,Low,Highly Active,86,28,28,2,78.78
1381,Jun,33,77,No Submission,Medium,Inactive,86,17,28,2,62.53
1382,Jan,6,70,On time,High,Highly Active,51,10,20,3,33.9
1382,Feb,36,86,On time,Medium,Inactive,51,23,20,3,68.09
1382,Mar,6,92,No Submission,High,Inactive,51,29,20,3,41.31
1382,Apr,38,96,Late,Medium,Highly Active,51,27,20,3,74.88
1382,May,39,88,No Submission,High,Inactive,51,23,20,3,67.9
1382,Jun,11,84,Late,Medium,Active,51,28,20,3,47.03
1383,Jan,32,69,Late,High,Active,48,23,34,0,68.68
1383,Feb,23,98,Late,Low,Inactive,48,20,34,0,57.59
1383,Mar,37,72,No Submission,High,Inactive,48,19,34,0,68.88
1383,Apr,28,72,No Submission,Low,Highly Active,48,15,34,0,60.67
1383,May,23,100,On time,High,Active,48,30,34,0,72.67
1383,Jun,6,50,No Submission,Medium,Highly Active,48,30,34,0,55.22
1384,Jan,5,50,Late,Low,Inactive,71,18,27,0,35.13
1384,Feb,10,99,Late,Low,Inactive,71,30,27,0,53.42
1384,Mar,16,55,No Submission,Medium,Highly Active,71,14,27,0,46.05
1384,Apr,11,83,No Submission,Low,Inactive,71,23,27,0,51.65
1384,May,30,69,Late,High,Active,71,13,27,0,60.11
1384,Jun,24,74,No Submission,Low,Highly Active,71,28,27,0,59.47
1385,Jan,12,77,On time,High,Active,77,15,35,2,53.19
1385,Feb,18,57,No Submission,High,Inactive,77,17,35,2,48.67
1385,Mar,26,91,Late,Low,Inactive,77,11,35,2,59.51
1385,Apr,14,52,On time,Medium,Active,77,23,35,2,61.35
1385,May,7,90,Late,Low,Inactive,77,19,35,2,49.42
1385,Jun,24,68,Late,Low,Highly Active,77,27,35,2,69.24
1386,Jan,37,70,Late,Medium,Inactive,46,17,26,3,55.77
1386,Feb,26,83,Late,High,Highly Active,46,14,26,3,59.04
1386,Mar,34,92,No Submission,Medium,Inactive,46,14,26,3,58.7
1386,Apr,20,93,No Submission,High,Highly Active,46,10,26,3,45.3
1386,May,28,86,No Submission,Medium,Active,46,13,26,3,54.69
1386,Jun,26,66,No Submission,High,Active,46,24,26,3,49.92
1387,Jan,15,79,Late,High,Highly Active,57,29,39,1,71.48
1387,Feb,7,76,On time,High,Inactive,57,22,39,1,50.38
1387,Mar,14,89,On time,High,Active,57,12,39,1,56.79
1387,Apr,24,57,No Submission,High,Active,57,29,39,1,66.58
1387,May,36,83,On time,Low,Highly Active,57,18,39,1,77.66
1387,Jun,5,80,On time,Low,Highly Active,57,29,39,1,57.19
1388,Jan,12,62,Late,High,Active,58,19,30,3,42.61
1388,Feb,33,86,On time,High,Inactive,58,16,30,3,71.83
1388,Mar,19,59,Late,Low,Active,58,21,30,3,44.04
1388,Apr,39,63,No Submission,High,Highly Active,58,21,30,3,63.74
1388,May,6,74,No Submission,High,Inactive,58,23,30,3,42.75
1388,Jun,32,79,On time,High,Highly Active,58,14,30,3,73.03
1389,Jan,40,91,On time,Low,Inactive,92,12,19,4,67.62
1389,Feb,17,81,No Submission,Low,Active,92,21,19,4,46.66
1389,Mar,36,79,No Submission,High,Highly Active,92,24,19,4,58.85
1389,Apr,12,67,No Submission,Low,Inactive,92,20,19,4,34.89
1389,May,20,82,On time,Medium,Active,92,13,19,4,55.28
1389,Jun,6,96,Late,Medium,Inactive,92,20,19,4,43.52
1390,Jan,5,71,On time,Low,Active,43,18,39,3,47.34
1390,Feb,12,75,Late,High,Inactive,43,22,39,3,55.29
1390,Mar,24,78,No Submission,High,Inactive,43,19,39,3,48.64
1390,Apr,6,65,No Submission,High,Active,43,13,39,3,40.74
1390,May,30,80,On time,Medium,Active,43,13,39,3,69.08
1390,Jun,9,58,On time,Low,Active,43,11,39,3,44.78
1391,Jan,23,50,On time,High,Highly Active,82,15,27,2,59.77
1391,Feb,19,60,No Submission,High,Inactive,82,11,27,2,40.95
1391,Mar,29,100,No Submission,Medium,Highly Active,82,23,27,2,63.93
1391,Apr,22,96,On time,High,Highly Active,82,18,27,2,61.13
1391,May,29,96,Late,High,Highly Active,82,22,27,2,74.46
1391,Jun,35,86,On time,Low,Inactive,82,14,27,2,62.66
1392,Jan,40,72,On time,High,Active,94,22,36,2,85.41
1392,Feb,12,70,On time,Medium,Active,94,12,36,2,48.02
1392,Mar,17,89,No Submission,Low,Active,94,20,36,2,58.92
1392,Apr,37,67,No Submission,Low,Inactive,94,18,36,2,67.18
1392,May,21,81,Late,Low,Active,94,17,36,2,53.78
1392,Jun,8,57,On time,High,Active,94,17,36,2,50.4
1393,Jan,13,94,Late,High,Active,46,29,38,2,67.22
1393,Feb,39,83,On time,High,Highly Active,46,15,38,2,75.23
1393,Mar,24,97,No Submission,Low,Inactive,46,30,38,2,57.92
1393,Apr,32,75,No Submission,Low,Active,46,21,38,2,61.47
1393,May,25,92,On time,High,Inactive,46,10,38,2,64.91
1393,Jun,16,87,Late,High,Active,46,21,38,2,62.98
1394,Jan,7,59,Late,Medium,Highly Active,64,18,33,2,46.97
1394,Feb,27,63,Late,High,Highly Active,64,19,33,2,59.2
1394,Mar,13,57,Late,Medium,Inactive,64,13,33,2,45.38
1394,Apr,6,61,Late,High,Highly Active,64,16,33,2,50.97
1394,May,17,77,On time,Medium,Inactive,64,28,33,2,63.28
1394,Jun,13,56,On time,High,Inactive,64,28,33,2,56.91
1395,Jan,30,98,Late,Medium,Active,94,14,19,0,62.1
1395,Feb,29,56,On time,Low,Highly Active,94,23,19,0,73.68
1395,Mar,40,67,No Submission,Low,Inactive,94,15,19,0,56.79
1395,Apr,27,69,On time,Medium,Inactive,94,13,19,0,65.97
1395,May,14,64,On time,High,Inactive,94,21,19,0,50.86
1395,Jun,11,100,No Submission,High,Inactive,94,20,19,0,46.42
1396,Jan,34,68,On time,Low,Inactive,40,10,21,5,42.34
1396,Feb,28,82,On time,Low,Inactive,40,22,21,5,50.88
1396,Mar,36,89,Late,Low,Highly Active,40,18,21,5,62.62
1396,Apr,36,85,No Submission,High,Highly Active,40,27,21,5,67.18
1396,May,26,63,On time,High,Highly Active,40,19,21,5,59.72
1396,Jun,18,65,On time,Medium,Active,40,20,21,5,42.55
1397,Jan,30,72,On time,High,Inactive,80,11,15,2,61.97
1397,Feb,36,94,On time,High,Highly Active,80,24,15,2,76.13
1397,Mar,10,65,Late,High,Highly Active,80,30,15,2,57.1
1397,Apr,24,60,No Submission,Low,Active,80,25,15,2,52.92
1397,May,16,88,On time,Low,Highly Active,80,30,15,2,62.04
1397,Jun,18,63,No Submission,Low,Active,80,10,15,2,37.35
1398,Jan,18,81,On time,Low,Active,94,20,34,1,63.75
1398,Feb,23,74,On time,High,Inactive,94,25,34,1,67.44
1398,Mar,25,99,On time,Low,Highly Active,94,20,34,1,66.81
1398,Apr,35,56,No Submission,Low,Highly Active,94,11,34,1,56.8
1398,May,11,78,Late,Medium,Inactive,94,28,34,1,58.69
1398,Jun,36,57,On time,Medium,Highly Active,94,22,34,1,73.46
1399,Jan,28,91,No Submission,High,Active,53,26,23,4,56.36
1399,Feb,30,97,Late,High,Active,53,30,23,4,62.39
1399,Mar,8,72,On time,High,Active,53,26,23,4,46.45
1399,Apr,25,87,Late,Medium,Highly Active,53,21,23,4,55.02
1399,May,13,88,On time,Low,Inactive,53,27,23,4,50.69
1399,Jun,12,90,On time,Medium,Highly Active,53,11,23,4,47.08
1400,Jan,12,81,On time,Low,Active,43,26,15,2,49.44
1400,Feb,38,75,On time,Medium,Highly Active,43,13,15,2,64.06
1400,Mar,24,94,No Submission,Medium,Inactive,43,18,15,2,50.28
1400,Apr,19,68,On time,Medium,Active,43,28,15,2,52.95
1400,May,6,67,Late,Medium,Inactive,43,10,15,2,32.38
1400,Jun,26,71,Late,High,Active,43,16,15,2,53.25
1401,Jan,40,91,No Submission,High,Active,40,12,35,4,66.59
1401,Feb,29,60,No Submission,Medium,Active,40,11,35,4,52.97
1401,Mar,17,53,No Submission,Low,Inactive,40,10,35,4,32.66
1401,Apr,24,71,No Submission,Medium,Active,40,13,35,4,50.94
1401,May,16,62,On time,Medium,Inactive,40,25,35,4,56.68
1401,Jun,30,80,Late,High,Highly Active,40,22,35,4,61.31
1402,Jan,33,58,Late,High,Inactive,71,23,24,0,68.13
1402,Feb,24,92,Late,Medium,Inactive,71,20,24,0,62.76
1402,Mar,7,63,Late,Low,Active,71,17,24,0,43.51
1402,Apr,24,81,No Submission,High,Highly Active,71,29,24,0,65.15
1402,May,10,51,Late,Medium,Inactive,71,19,24,0,42.9
1402,Jun,12,75,Late,Low,Active,71,24,24,0,45.66
1403,Jan,14,81,On time,Low,Highly Active,97,20,22,0,63.46
1403,Feb,36,60,No Submission,Low,Inactive,97,20,22,0,61.72
1403,Mar,20,58,On time,High,Inactive,97,21,22,0,56.81
1403,Apr,14,100,On time,High,Highly Active,97,12,22,0,58.05
1403,May,33,62,No Submission,High,Inactive,97,11,22,0,52.6
1403,Jun,11,77,No Submission,Low,Inactive,97,20,22,0,43.78
1404,Jan,16,80,Late,Medium,Active,63,24,25,4,47.07
1404,Feb,29,98,Late,Low,Inactive,63,16,25,4,51.87
1404,Mar,24,75,No Submission,High,Inactive,63,28,25,4,58.14
1404,Apr,23,96,On time,High,Active,63,20,25,4,56.4
1404,May,24,72,No Submission,Medium,Active,63,14,25,4,40.45
1404,Jun,34,77,On time,Low,Highly Active,63,23,25,4,65.93
1405,Jan,29,59,On time,High,Inactive,62,10,29,2,62.15
1405,Feb,12,76,Late,High,Inactive,62,24,29,2,44.99
1405,Mar,26,55,No Submission,Low,Active,62,28,29,2,59.72
1405,Apr,6,83,Late,Low,Active,62,13,29,2,37.77
1405,May,35,90,On time,High,Highly Active,62,16,29,2,73.11
1405,Jun,38,82,Late,Low,Active,62,20,29,2,69.58
1406,Jan,23,84,No Submission,Low,Highly Active,85,19,19,4,48.85
1406,Feb,22,91,No Submission,High,Active,85,27,19,4,49.22
1406,Mar,30,76,Late,High,Inactive,85,23,19,4,53.15
1406,Apr,19,57,No Submission,Low,Active,85,23,19,4,35.0
1406,May,11,92,No Submission,Medium,Highly Active,85,20,19,4,40.85
1406,Jun,22,55,On time,High,Active,85,22,19,4,59.04
1407,Jan,22,51,No Submission,Medium,Highly Active,60,19,21,5,44.35
1407,Feb,22,74,On time,High,Active,60,21,21,5,51.56
1407,Mar,37,74,On time,High,Active,60,18,21,5,66.37
1407,Apr,35,87,Late,High,Active,60,24,21,5,63.6
1407,May,12,96,Late,Medium,Active,60,27,21,5,50.05
1407,Jun,18,99,On time,Medium,Highly Active,60,17,21,5,46.37
1408,Jan,31,72,Late,High,Highly Active,51,26,23,1,68.08
1408,Feb,17,66,On time,Low,Highly Active,51,20,23,1,49.19
1408,Mar,12,77,No Submission,High,Highly Active,51,13,23,1,44.22
1408,Apr,25,74,No Submission,Low,Inactive,51,16,23,1,49.88
1408,May,39,97,Late,High,Inactive,51,14,23,1,63.66
1408,Jun,10,75,No Submission,Low,Active,51,23,23,1,45.87
1409,Jan,12,93,No Submission,Low,Inactive,73,13,30,1,43.23
1409,Feb,14,87,No Submission,High,Inactive,73,14,30,1,42.47
1409,Mar,17,83,On time,Low,Highly Active,73,10,30,1,51.66
1409,Apr,14,89,Late,High,Active,73,11,30,1,53.24
1409,May,7,90,No Submission,High,Inactive,73,29,30,1,55.85
1409,Jun,18,50,Late,Low,Highly Active,73,22,30,1,52.7
1410,Jan,37,51,On time,Low,Active,68,18,38,1,78.23
1410,Feb,16,75,On time,Low,Highly Active,68,26,38,1,68.09
1410,Mar,9,64,On time,High,Highly Active,68,20,38,1,56.07
1410,Apr,6,86,On time,Medium,Active,68,19,38,1,55.96
1410,May,13,50,Late,Medium,Inactive,68,26,38,1,58.79
1410,Jun,11,77,No Submission,High,Inactive,68,16,38,1,46.21
1411,Jan,35,54,On time,High,Highly Active,76,16,23,1,69.09
1411,Feb,24,74,No Submission,High,Active,76,24,23,1,62.53
1411,Mar,8,54,On time,Low,Active,76,11,23,1,39.72
1411,Apr,11,50,On time,Low,Inactive,76,28,23,1,49.26
1411,May,38,86,Late,Low,Highly Active,76,18,23,1,72.27
1411,Jun,36,90,No Submission,High,Active,76,17,23,1,72.47
1412,Jan,37,96,On time,High,Inactive,79,17,39,5,68.44
1412,Feb,24,69,No Submission,Medium,Inactive,79,30,39,5,50.64
1412,Mar,34,86,Late,Low,Highly Active,79,14,39,5,63.37
1412,Apr,38,72,No Submission,High,Highly Active,79,12,39,5,58.96
1412,May,25,100,Late,Medium,Highly Active,79,25,39,5,70.8
1412,Jun,28,92,No Submission,Low,Inactive,79,25,39,5,52.55
1413,Jan,11,82,No Submission,Medium,Highly Active,53,18,10,4,37.27
1413,Feb,10,81,No Submission,High,Active,53,19,10,4,38.07
1413,Mar,40,73,No Submission,Medium,Inactive,53,25,10,4,50.91
1413,Apr,23,52,On time,Low,Active,53,30,10,4,47.6
1413,May,24,66,On time,Low,Inactive,53,21,10,4,48.99
1413,Jun,34,51,No Submission,High,Inactive,53,15,10,4,44.09
1414,Jan,30,81,On time,Low,Inactive,64,25,10,4,52.23
1414,Feb,39,82,No Submission,Medium,Active,64,21,10,4,59.5
1414,Mar,32,53,On time,High,Highly Active,64,20,10,4,61.49
1414,Apr,27,59,On time,Medium,Inactive,64,13,10,4,42.63
1414,May,25,90,Late,Low,Inactive,64,25,10,4,46.6
1414,Jun,34,95,Late,Medium,Active,64,17,10,4,59.3
1415,Jan,38,71,Late,Low,Active,83,16,22,5,62.28
1415,Feb,38,82,Late,High,Highly Active,83,28,22,5,71.71
1415,Mar,11,88,On time,Medium,Active,83,24,22,5,42.38
1415,Apr,33,68,On time,Low,Active,83,21,22,5,62.12
1415,May,28,55,Late,Low,Highly Active,83,29,22,5,53.35
1415,Jun,5,83,On time,Low,Inactive,83,21,22,5,34.43
1416,Jan,24,57,No Submission,Medium,Highly Active,68,16,38,3,52.39
1416,Feb,15,62,Late,Low,Active,68,25,38,3,49.34
1416,Mar,19,52,No Submission,Low,Highly Active,68,17,38,3,48.11
1416,Apr,35,58,No Submission,Medium,Highly Active,68,20,38,3,60.88
1416,May,39,99,On time,Low,Active,68,22,38,3,74.24
1416,Jun,12,69,No Submission,High,Highly Active,68,29,38,3,53.73
1417,Jan,23,58,No Submission,Medium,Inactive,68,14,35,2,46.16
1417,Feb,32,66,On time,Medium,Highly Active,68,14,35,2,65.65
1417,Mar,18,84,On time,Low,Highly Active,68,20,35,2,63.96
1417,Apr,14,79,Late,Medium,Active,68,20,35,2,58.73
1417,May,22,90,On time,Medium,Active,68,10,35,2,58.45
1417,Jun,10,93,Late,High,Active,68,19,35,2,49.99
1418,Jan,8,80,No Submission,Medium,Highly Active,52,30,14,4,38.36
1418,Feb,36,63,On time,Low,Active,52,13,14,4,55.63
1418,Mar,12,60,Late,High,Active,52,23,14,4,39.06
1418,Apr,16,77,On time,Low,Highly Active,52,28,14,4,55.22
1418,May,27,92,Late,Low,Active,52,30,14,4,54.43
1418,Jun,17,99,No Submission,Medium,Active,52,13,14,4,41.51
1419,Jan,37,51,Late,Medium,Active,100,25,22,0,68.54
1419,Feb,35,70,On time,Low,Highly Active,100,20,22,0,73.59
1419,Mar,5,98,Late,High,Active,100,27,22,0,50.58
1419,Apr,22,84,On time,Low,Active,100,14,22,0,56.12
1419,May,11,93,On time,Medium,Active,100,27,22,0,56.86
1419,Jun,19,59,Late,Medium,Inactive,100,23,22,0,61.1
1420,Jan,19,66,No Submission,Low,Inactive,65,29,25,2,44.03
1420,Feb,12,92,No Submission,High,Active,65,19,25,2,51.16
1420,Mar,32,92,No Submission,Low,Highly Active,65,24,25,2,62.79
1420,Apr,28,61,On time,Medium,Inactive,65,19,25,2,55.41
1420,May,21,83,On time,Medium,Active,65,13,25,2,57.87
1420,Jun,28,68,No Submission,High,Active,65,16,25,2,56.43
1421,Jan,35,78,Late,High,Active,96,25,14,2,63.71
1421,Feb,20,63,No Submission,Low,Highly Active,96,29,14,2,52.64
1421,Mar,36,92,Late,Low,Highly Active,96,24,14,2,73.1
1421,Apr,32,80,On time,High,Inactive,96,14,14,2,67.31
1421,May,15,77,No Submission,Medium,Highly Active,96,24,14,2,47.93
1421,Jun,7,76,No Submission,High,Highly Active,96,16,14,2,43.1
1422,Jan,37,70,Late,Medium,Inactive,60,11,20,1,60.79
1422,Feb,19,90,Late,Low,Active,60,20,20,1,45.87
1422,Mar,21,56,On time,Low,Active,60,27,20,1,60.01
1422,Apr,36,79,Late,High,Active,60,20,20,1,68.59
1422,May,31,80,Late,High,Inactive,60,26,20,1,71.37
1422,Jun,10,84,No Submission,Medium,Highly Active,60,16,20,1,47.29
1423,Jan,30,95,Late,High,Inactive,93,19,37,5,60.06
1423,Feb,9,78,No Submission,Medium,Inactive,93,14,37,5,39.85
1423,Mar,16,90,Late,Medium,Highly Active,93,19,37,5,53.12
1423,Apr,18,82,Late,Medium,Active,93,17,37,5,57.36
1423,May,11,86,On time,Low,Highly Active,93,10,37,5,48.95
1423,Jun,6,95,Late,Medium,Highly Active,93,27,37,5,50.03
1424,Jan,39,55,On time,Medium,Active,56,28,34,0,84.79
1424,Feb,20,93,Late,Low,Highly Active,56,17,34,0,64.16
1424,Mar,15,78,Late,High,Highly Active,56,15,34,0,53.08
1424,Apr,20,89,Late,High,Active,56,21,34,0,61.91
1424,May,16,100,No Submission,High,Inactive,56,24,34,0,53.84
1424,Jun,40,70,On time,Low,Inactive,56,19,34,0,73.51
1425,Jan,32,98,No Submission,Low,Inactive,43,13,25,2,57.61
1425,Feb,8,72,On time,Low,Inactive,43,30,25,2,50.33
1425,Mar,26,80,On time,Low,Highly Active,43,21,25,2,63.45
1425,Apr,19,98,Late,High,Highly Active,43,14,25,2,57.68
1425,May,13,52,No Submission,Low,Highly Active,43,20,25,2,43.17
1425,Jun,37,94,On time,High,Active,43,22,25,2,81.03
1426,Jan,35,96,On time,High,Inactive,49,16,23,2,64.1
1426,Feb,27,50,On time,Low,Highly Active,49,30,23,2,58.37
1426,Mar,40,76,On time,High,Active,49,13,23,2,70.44
1426,Apr,7,91,On time,Medium,Highly Active,49,26,23,2,57.59
1426,May,9,93,On time,High,Active,49,20,23,2,46.53
1426,Jun,8,75,On time,Medium,Active,49,10,23,2,44.68
1427,Jan,37,75,On time,Low,Highly Active,50,20,23,4,62.44
1427,Feb,26,84,No Submission,Low,Inactive,50,26,23,4,54.61
1427,Mar,19,70,Late,Medium,Active,50,15,23,4,47.97
1427,Apr,29,52,No Submission,Low,Highly Active,50,30,23,4,50.58
1427,May,19,65,On time,Low,Highly Active,50,19,23,4,44.21
1427,Jun,32,80,No Submission,Medium,Active,50,10,23,4,42.78
1428,Jan,24,55,On time,High,Highly Active,89,12,32,0,65.13
1428,Feb,7,85,Late,Low,Inactive,89,23,32,0,45.35
1428,Mar,17,94,No Submission,High,Highly Active,89,15,32,0,61.66
1428,Apr,33,93,On time,High,Active,89,17,32,0,75.83
1428,May,18,66,On time,Medium,Active,89,12,32,0,54.67
1428,Jun,27,80,Late,Medium,Highly Active,89,19,32,0,65.4
1429,Jan,37,89,Late,Low,Active,56,23,23,5,61.27
1429,Feb,20,73,On time,Low,Highly Active,56,16,23,5,43.99
1429,Mar,22,61,Late,Medium,Active,56,24,23,5,52.54
1429,Apr,39,83,Late,Low,Inactive,56,26,23,5,58.31
1429,May,7,93,No Submission,Medium,Highly Active,56,29,23,5,35.96
1429,Jun,19,97,On time,Medium,Active,56,24,23,5,50.04
1430,Jan,6,57,No Submission,Low,Active,84,18,15,5,18.54
1430,Feb,15,79,Late,Low,Active,84,12,15,5,28.71
1430,Mar,22,73,No Submission,High,Inactive,84,24,15,5,43.65
1430,Apr,36,77,No Submission,High,Active,84,11,15,5,48.29
1430,May,15,72,Late,Low,Highly Active,84,22,15,5,37.5
1430,Jun,8,86,On time,Medium,Highly Active,84,30,15,5,48.33
1431,Jan,19,61,On time,Low,Highly Active,60,16,15,5,44.98
1431,Feb,24,93,No Submission,Medium,Inactive,60,20,15,5,40.65
1431,Mar,16,74,On time,Low,Inactive,60,17,15,5,34.52
1431,Apr,6,50,On time,High,Active,60,11,15,5,23.2
1431,May,9,64,No Submission,Medium,Inactive,60,15,15,5,24.57
1431,Jun,8,95,Late,Medium,Inactive,60,29,15,5,33.42
1432,Jan,21,95,No Submission,High,Active,41,21,34,1,60.46
1432,Feb,8,75,On time,High,Highly Active,41,15,34,1,55.08
1432,Mar,6,62,On time,Low,Active,41,17,34,1,39.26
1432,Apr,9,68,On time,High,Inactive,41,15,34,1,43.17
1432,May,37,96,Late,Medium,Active,41,27,34,1,76.46
1432,Jun,29,99,No Submission,Medium,Active,41,28,34,1,64.91
1433,Jan,26,100,Late,Medium,Active,89,24,16,5,55.07
1433,Feb,28,54,No Submission,Medium,Active,89,21,16,5,46.56
1433,Mar,34,85,No Submission,Low,Active,89,27,16,5,60.32
1433,Apr,28,95,On time,High,Active,89,22,16,5,67.67
1433,May,20,82,Late,Low,Inactive,89,20,16,5,44.32
1433,Jun,21,93,Late,High,Highly Active,89,22,16,5,50.17
1434,Jan,5,79,On time,Medium,Highly Active,62,27,21,3,43.75
1434,Feb,17,89,No Submission,Medium,Highly Active,62,15,21,3,46.87
1434,Mar,37,55,No Submission,Low,Inactive,62,26,21,3,52.67
1434,Apr,29,57,On time,Medium,Highly Active,62,26,21,3,64.4
1434,May,12,91,On time,Low,Inactive,62,27,21,3,50.91
1434,Jun,38,69,Late,High,Inactive,62,28,21,3,66.06
1435,Jan,6,62,Late,High,Active,84,18,35,4,47.2
1435,Feb,9,86,Late,Medium,Inactive,84,19,35,4,38.87
1435,Mar,40,75,No Submission,High,Inactive,84,24,35,4,66.38
1435,Apr,28,66,Late,High,Active,84,17,35,4,54.91
1435,May,5,88,On time,Medium,Highly Active,84,13,35,4,41.84
1435,Jun,22,75,No Submission,High,Active,84,18,35,4,51.77
1436,Jan,33,76,On time,Low,Highly Active,50,27,22,4,71.59
1436,Feb,29,80,Late,Medium,Active,50,29,22,4,64.47
1436,Mar,30,92,On time,High,Inactive,50,24,22,4,63.03
1436,Apr,19,50,Late,Low,Inactive,50,14,22,4,36.57
1436,May,29,86,Late,Medium,Highly Active,50,29,22,4,65.1
1436,Jun,36,53,Late,Low,Active,50,18,22,4,54.94
1437,Jan,23,88,No Submission,High,Highly Active,73,30,15,1,57.58
1437,Feb,18,72,On time,High,Highly Active,73,17,15,1,59.68
1437,Mar,29,50,No Submission,Medium,Highly Active,73,21,15,1,52.78
1437,Apr,24,77,Late,Low,Inactive,73,28,15,1,55.34
1437,May,37,67,On time,Low,Highly Active,73,26,15,1,67.27
1437,Jun,31,98,No Submission,Medium,Highly Active,73,14,15,1,58.37
1438,Jan,20,63,Late,Medium,Highly Active,64,15,38,4,48.08
