Student_ID,Month,Hours_Studied,Attendance,Submission_Timeliness,Participation,Extra_C,Previous_Scores,Test_Score,Project_Marks,Backlogs,Exam_Score
1187,Apr,,68,On time,High,Inactive,73,25,NaN,0,36.75
1187,May,33,88,,Medium,Highly Active,73,22,34,0,80.87
1187,Jun,39,85,,High,,73,12,34,0,73.33
1188,Jan,19,52,,Medium,Highly Active,93,22,18,1,51.47
1188,Feb,NaN,88,Late,High,Active,93,18,18,1,43.67
1188,Mar,35,,No Submmission,High,Inactive,93,28,18,1,53.09
1188,Apr,23,100,Late,Medium,NaN,93,27,18,1,68.27
1188,May,25,87,No Submmission,Low,Inactive,93,,,1,33.39
1188,Jun,13,51,On time,High,,93,15,18,1,41.47
1189,Jan,10,69,NaN,Medium,Active,54,15,33,3,36.67
1189,Feb,27,,No Submmission,Low,Active,54,24,33,3,43.35
1189,Mar,24,58,No Submmission,,,54,19,33,3,41.44
1189,Apr,36,,On time,,,54,21,33,3,55.88
1189,May,40,89,No Submmission,High,Highly Active,54,19,33,3,71.88
1189,Jun,29,NaN,Late,Medium,Active,54,22,,3,38.46
1190,Jan,,51,Late,High,Active,57,19,36,2,43.32
1190,Feb,20,66,Late,Low,Active,57,16,NaN,2,32.65
1190,Mar,13,85,On time,Low,Inactive,57,25,36,2,52.63
1190,Apr,29,77,On time,High,Highly Active,57,10,36,2,66.34
1190,May,12,90,No Submmission,,Active,57,12,36,2,41.83
1190,Jun,21,NaN,On time,NaN,Highly Active,57,30,36,2,62.15
1191,Jan,23,91,On time,Low,Inactive,66,10,19,2,51.51
1191,Feb,NaN,92,,High,Highly Active,66,NaN,19,2,28.99
1191,Mar,12,97,No Submmission,High,Active,66,10,19,2,35.72
1191,Apr,17,NaN,On time,Low,Inactive,66,22,19,2,45.28
1191,Jun,29,63,Late,Low,Highly Active,66,NaN,19,2,43.53
1192,Jan,23,74,On time,Medium,Highly Active,57,21,11,4,55.91
1192,Feb,37,95,On time,Medium,Inactive,57,22,11,4,58.27
1192,Mar,10,95,Late,Low,Active,57,NaN,11,4,21.54
1192,Apr,35,55,On time,Medium,Highly Active,57,23,11,4,65.39
1192,May,9,60,No Submmission,Medium,Active,57,14,,4,21.56
1192,Jun,30,61,No Submmission,High,Active,57,22,11,4,52.9
1193,Jan,NaN,50,On time,High,Highly Active,61,24,,5,22.04
1193,Feb,29,55,Late,,Inactive,61,27,29,5,48.56
1193,Mar,27,66,Late,Low,Active,61,,29,5,34.27
1193,Apr,26,59,No Submmission,Medium,Inactive,61,23,NaN,5,33.46
1193,May,5,76,No Submmission,Medium,Inactive,61,17,29,5,23.22
1193,Jun,13,86,On time,Low,Highly Active,61,24,29,5,44.56
1194,Jan,14,56,On time,Medium,Highly Active,66,22,39,1,66.13
1194,Feb,5,50,No Submmission,Medium,Inactive,66,28,39,1,43.64
1194,Mar,,84,On time,NaN,Highly Active,66,,39,1,39.11
1194,Apr,8,81,Late,,Highly Active,66,13,39,1,50.51
1194,May,29,NaN,,High,,66,22,39,1,60.11
1194,Jun,28,54,On time,Medium,Highly Active,66,25,,1,58.87
1195,Jan,28,64,On time,High,Inactive,72,17,15,4,55.08
1195,Feb,21,58,No Submmission,High,Inactive,72,15,15,4,33.15
1195,Mar,,,On time,Medium,Active,72,17,15,4,24.32
1195,Apr,15,69,On time,Medium,Inactive,72,19,15,4,43.94
1195,May,25,84,,High,Highly Active,72,,15,4,43.17
1195,Jun,31,92,Late,,Active,72,NaN,15,4,42.32
1196,Jan,35,96,On time,Medium,Inactive,56,22,16,4,68.32
1196,Feb,20,76,On time,,,56,21,16,4,50.67
1196,Mar,37,99,On time,,Active,56,17,16,4,65.52
1196,Apr,10,63,On time,High,Inactive,56,,16,4,28.99
1196,Jun,10,60,Late,High,Inactive,56,26,,4,33.71
1197,Jan,,74,No Submmission,High,Inactive,53,15,20,2,21.25
1197,Feb,40,89,Late,,Inactive,53,10,20,2,60.12
1197,Mar,33,NaN,On time,Medium,Inactive,53,17,,2,43.24
1197,Apr,39,58,Late,Low,Active,53,NaN,20,2,44.95
1197,May,27,53,On time,High,Inactive,53,30,20,2,58.94
1197,Jun,35,59,No Submmission,Low,Highly Active,53,11,20,2,54.95
1198,Jan,30,53,No Submmission,,Highly Active,98,NaN,NaN,1,31.34
1198,Feb,24,89,No Submmission,High,Highly Active,98,30,20,1,72.37
1198,Mar,21,96,Late,Low,Inactive,98,23,,1,44.89
1198,Apr,40,,Late,Medium,Inactive,98,19,20,1,64.77
1198,May,40,84,On time,,Inactive,98,25,20,1,80.07
1198,Jun,8,86,No Submmission,Low,,98,12,20,1,39.09
1199,Jan,31,61,No Submmission,High,Active,82,27,28,2,71.02
1199,Feb,8,82,On time,Low,Inactive,82,30,28,2,53.08
1199,Mar,10,52,On time,Low,,82,22,28,2,40.02
1199,Apr,25,50,Late,Low,Highly Active,82,22,28,2,54.27
1199,May,8,89,Late,Low,,82,29,28,2,52.23
1199,Jun,15,61,Late,NaN,Highly Active,82,23,28,2,54.84
1200,Jan,,61,No Submmission,Low,,66,21,NaN,4,17.91
1200,Feb,28,54,No Submmission,Medium,Highly Active,66,17,10,4,47.29
1200,Mar,27,91,No Submmission,High,Inactive,66,17,10,4,49.71
1200,Apr,7,51,Late,High,Active,66,17,10,4,33.05
1200,May,NaN,72,Late,High,Highly Active,66,21,10,4,29.88
1200,Jun,8,84,Late,Low,Inactive,66,24,10,4,37.49
1201,Jan,,55,On time,,Highly Active,72,NaN,21,0,25.94
1201,Mar,5,70,On time,High,Inactive,72,12,21,0,43.5
1201,Apr,36,76,,Low,Highly Active,72,27,21,0,75.72
1201,May,14,85,Late,Medium,,72,24,21,0,48.53
1201,Jun,30,52,Late,,Active,72,27,21,0,62.48
1202,Jan,24,,On time,High,Active,50,25,26,3,53.17
1202,Feb,37,71,Late,Medium,Inactive,50,21,26,3,67.21
1202,Mar,15,,On time,Low,Active,50,12,26,3,36.86
1202,May,38,53,,High,Highly Active,50,18,,3,57.72
1202,Jun,11,95,No Submmission,High,Inactive,50,22,26,3,37.77
1203,Jan,38,63,No Submmission,Low,Active,84,10,25,2,59.18
1203,Feb,13,95,No Submmission,Low,Active,84,30,25,2,52.34
1203,Mar,22,74,No Submmission,Medium,Inactive,84,27,25,2,58.55
1203,Apr,30,56,NaN,High,Inactive,84,18,25,2,59.76
1203,May,10,65,On time,Low,Highly Active,84,14,25,2,40.02
1203,Jun,15,89,On time,Medium,,84,,25,2,45.99
1204,Jan,,93,On time,Medium,Inactive,74,14,32,5,34.25
1204,Feb,12,,Late,Low,Inactive,74,25,32,5,32.78
1204,Mar,34,57,Late,NaN,Inactive,74,28,32,5,66.08
1204,Apr,17,52,On time,Medium,NaN,74,18,32,5,43.32
1204,May,NaN,65,On time,Medium,Inactive,74,12,32,5,27.18
1204,Jun,27,75,Late,Low,Highly Active,74,17,32,5,54.61
1205,Jan,,NaN,On time,High,Inactive,42,21,24,3,27.4
1205,Feb,32,93,No Submmission,Low,Active,42,NaN,24,3,39.7
1205,Mar,39,60,On time,Low,Inactive,42,15,24,3,59.39
1205,Apr,5,59,No Submmission,High,Inactive,42,26,24,3,34.48
1205,May,34,74,Late,Low,Active,42,22,24,3,61.32
1205,Jun,15,62,On time,NaN,Active,42,17,24,3,40.3
1206,Jan,16,81,No Submmission,Low,Inactive,93,26,10,4,32.86
1206,Feb,20,51,On time,Medium,Highly Active,93,27,NaN,4,52.41
1206,Mar,20,93,NaN,,Active,93,28,10,4,47.63
1206,Apr,,100,Late,Medium,Active,93,,10,4,14.04
1206,May,13,89,,Low,Active,93,29,10,4,44.34
1206,Jun,25,51,No Submmission,Low,Active,93,14,,4,32.15
1207,Jan,,98,,Low,Highly Active,67,20,17,2,39.54
1207,Feb,27,60,No Submmission,Medium,Highly Active,67,16,17,2,48.93
1207,Mar,26,85,No Submmission,Low,Inactive,67,14,17,2,42.99
1207,Apr,30,97,No Submmission,Low,Inactive,67,14,17,2,44.01
1207,May,31,69,On time,Low,,67,30,17,2,66.47
1207,Jun,36,61,No Submmission,Low,Active,67,21,17,2,61.61
1208,Jan,22,100,Late,High,Inactive,72,22,NaN,2,53.25
1208,Feb,NaN,67,On time,,Inactive,72,29,NaN,2,27.9
1208,Mar,36,,Late,High,Inactive,72,14,37,2,57.64
1208,Apr,38,77,No Submmission,High,Inactive,72,26,37,2,77.56
1208,May,10,79,Late,,Active,72,19,37,2,50.53
1208,Jun,30,98,No Submmission,Medium,,72,,37,2,47.45
1209,Jan,27,71,No Submmission,Medium,Highly Active,79,29,25,2,59.39
1209,Feb,6,51,,High,Inactive,79,24,25,2,40.04
1209,Mar,38,79,No Submmission,Medium,Inactive,79,23,25,2,63.22
1209,Apr,16,80,,Low,Inactive,79,14,NaN,2,29.49
1209,Jun,10,,Late,,Inactive,79,18,25,2,30.92
1210,Jan,28,50,On time,Low,Inactive,57,27,18,3,54.21
1210,Feb,37,77,On time,Low,Active,57,,18,3,54.82
1210,Mar,10,88,On time,Medium,Active,57,11,,3,33.48
1210,Apr,5,63,On time,Low,Inactive,57,16,18,3,37.43
1210,May,,59,On time,Low,Highly Active,57,23,18,3,36.14
1210,Jun,12,79,On time,Medium,Highly Active,57,,,3,28.61
1211,Jan,17,60,Late,High,Highly Active,72,21,32,4,51.88
1211,Feb,10,83,On time,,Active,72,19,32,4,48.01
1211,Mar,37,80,Late,Low,Active,72,25,32,4,65.67
1211,Apr,36,95,Late,High,,72,,32,4,60.54
1211,May,21,55,No Submmission,Medium,Active,72,NaN,32,4,35.52
1211,Jun,40,82,,Low,Active,72,14,32,4,59.89
1212,Jan,13,64,On time,High,Active,41,14,35,5,50.41
1212,Feb,33,,On time,Medium,Inactive,41,27,35,5,62.4
1212,Mar,16,59,On time,Medium,Inactive,41,26,35,5,48.1
1212,Apr,36,66,No Submmission,Medium,Active,41,22,35,5,61.04
1212,May,28,71,NaN,Low,Inactive,41,28,35,5,51.55
1212,Jun,30,NaN,On time,High,Active,41,15,35,5,48.45
1213,Jan,22,86,Late,Medium,Inactive,48,12,20,5,38.06
1213,Feb,39,90,Late,High,Active,48,25,20,5,65.45
1213,Mar,17,99,On time,Medium,,48,16,,5,35.17
1213,Apr,29,96,On time,Low,Highly Active,48,20,20,5,63.8
1213,Jun,10,,NaN,Medium,Active,48,25,20,5,34.09
1214,Jan,7,NaN,On time,High,Highly Active,78,24,28,5,35.51
1214,Feb,30,100,No Submmission,Medium,Inactive,78,27,28,5,57.83
1214,Mar,11,84,On time,Low,Active,78,10,,5,25.08
1214,Apr,,95,Late,High,Highly Active,78,25,28,5,40.74
1214,May,NaN,62,Late,Low,Highly Active,78,12,,5,11.9
1214,Jun,,69,No Submmission,Medium,Inactive,78,16,,5,10.1
1215,Jan,38,77,On time,Low,,54,27,,5,51.78
1215,Feb,26,75,On time,Medium,Active,54,,NaN,5,27.31
1215,Mar,30,80,No Submmission,Low,Inactive,54,18,22,5,49.16
1215,Apr,24,57,No Submmission,Low,Highly Active,54,24,22,5,38.94
1215,May,5,69,Late,,Active,54,14,22,5,25.33
1215,Jun,17,,NaN,NaN,Inactive,54,26,,5,24.0
1216,Jan,28,79,On time,Low,Highly Active,47,12,,1,52.6
1216,Feb,19,66,No Submmission,Low,Active,47,17,38,1,45.08
1216,Mar,20,52,No Submmission,Medium,Highly Active,47,11,38,1,44.45
1216,Apr,15,56,Late,Low,Highly Active,47,17,NaN,1,30.09
1216,May,NaN,96,Late,High,Active,47,13,38,1,40.38
1216,Jun,32,,NaN,High,Active,47,NaN,38,1,46.74
1217,Jan,14,NaN,NaN,Low,,94,10,39,4,35.13
1217,Feb,37,,NaN,Medium,Inactive,94,20,39,4,54.43
1217,Mar,,64,No Submmission,NaN,Highly Active,94,29,39,4,35.36
1217,Apr,33,94,Late,,Highly Active,94,21,39,4,67.1
1217,May,27,87,Late,Low,Highly Active,94,20,39,4,63.07
1217,Jun,26,88,On time,High,Inactive,94,,39,4,52.94
1218,Jan,NaN,64,On time,Medium,Inactive,62,17,,5,13.44
1218,Feb,,56,No Submmission,Low,Highly Active,62,17,25,5,22.64
1218,Mar,,58,Late,Medium,Active,62,15,25,5,21.08
1218,Apr,33,71,On time,High,Highly Active,62,12,25,5,57.79
1218,May,NaN,NaN,Late,Medium,Inactive,62,21,,5,14.67
1218,Jun,NaN,99,No Submmission,Medium,Highly Active,62,17,25,5,25.39
1219,Jan,30,,On time,Low,Highly Active,51,23,34,5,49.91
1219,Feb,24,NaN,Late,Medium,Highly Active,51,NaN,34,5,37.78
1219,Mar,25,81,Late,Medium,Active,51,27,34,5,55.86
1219,Apr,33,90,Late,Medium,Active,51,23,34,5,65.73
1219,May,38,54,No Submmission,Low,,51,23,34,5,54.96
1219,Jun,14,85,On time,Low,Inactive,51,16,NaN,5,31.54
1220,Jan,39,61,On time,High,Inactive,88,,20,0,58.56
1220,Feb,,82,No Submmission,Low,Inactive,88,16,20,0,36.42
1220,Mar,6,93,On time,Medium,Inactive,88,27,20,0,56.5
1220,Apr,8,50,Late,NaN,Active,88,16,20,0,37.81
1220,May,15,,No Submmission,High,Inactive,88,25,20,0,46.22
1220,Jun,,74,No Submmission,Low,Active,88,25,20,0,38.15
1221,Jan,9,97,On time,,Inactive,48,23,39,4,44.02
1221,Feb,29,79,No Submmission,NaN,,48,23,39,4,59.5
1221,Mar,24,,No Submmission,Low,Highly Active,48,20,39,4,46.17
1221,Apr,5,99,No Submmission,High,Active,48,21,39,4,38.55
1221,May,,NaN,,,,48,12,39,4,21.17
1221,Jun,,83,Late,Medium,Highly Active,48,11,39,4,28.94
1222,Jan,34,51,Late,NaN,Active,96,15,19,1,53.39
1222,Feb,39,59,Late,NaN,Active,96,21,19,1,68.39
1222,Mar,38,55,On time,High,NaN,96,18,19,1,70.62
1222,Apr,36,NaN,On time,Low,NaN,96,10,19,1,48.67
1222,May,22,66,Late,High,Inactive,96,13,19,1,48.51
1222,Jun,9,74,,NaN,Highly Active,96,21,19,1,40.99
1223,Jan,5,93,On time,Medium,Inactive,90,26,35,2,57.65
1223,Feb,7,55,On time,High,Inactive,90,12,35,2,40.23
1223,Mar,,NaN,,Low,Active,90,19,35,2,32.74
1223,Apr,12,95,On time,Low,,90,NaN,35,2,46.35
1223,May,19,89,Late,Medium,Highly Active,90,30,35,2,67.11
1223,Jun,27,95,,,Inactive,90,,,2,38.95
1224,Jan,35,51,Late,Low,Active,92,15,16,5,45.9
1224,Feb,13,54,Late,Medium,Highly Active,92,23,16,5,38.02
1224,Mar,13,76,Late,High,NaN,92,16,16,5,35.33
1224,Apr,35,94,,Low,Inactive,92,,16,5,39.18
1224,May,NaN,71,Late,Medium,Inactive,92,,16,5,9.22
1224,Jun,16,69,No Submmission,High,Highly Active,92,18,16,5,46.51
1225,Feb,10,88,On time,High,Active,45,11,29,5,39.24
1225,Mar,NaN,72,No Submmission,,Highly Active,45,15,29,5,21.29
1225,Apr,33,87,Late,Medium,,45,13,29,5,54.38
1225,May,16,,Late,High,Highly Active,45,16,29,5,39.05
1225,Jun,10,NaN,Late,Low,NaN,45,NaN,29,5,10.23
1226,Jan,,68,No Submmission,,,78,27,33,1,33.36
1226,Feb,26,64,On time,Medium,NaN,78,22,33,1,64.02
1226,Mar,30,84,On time,Medium,Highly Active,78,29,33,1,84.31
1226,Apr,21,97,No Submmission,Medium,Inactive,78,15,33,1,53.17
1226,May,31,76,No Submmission,High,Highly Active,78,NaN,33,1,50.85
1226,Jun,27,93,Late,High,Inactive,78,13,33,1,66.64
1227,Jan,13,99,On time,Low,Inactive,41,,14,3,27.66
1227,Feb,,62,On time,Medium,Inactive,41,24,14,3,26.73
1227,Mar,25,71,No Submmission,Low,Inactive,41,23,14,3,44.41
1227,Apr,5,74,No Submmission,,Inactive,41,23,14,3,21.15
1227,Jun,21,96,On time,Low,,41,29,14,3,57.33
1228,Jan,26,84,Late,Low,Highly Active,78,21,27,2,60.25
1228,Feb,,75,,High,Active,78,18,27,2,42.69
1228,Mar,37,77,On time,,Active,78,17,27,2,69.35
1228,Apr,25,68,No Submmission,Low,Active,78,30,27,2,52.87
1228,May,39,95,Late,Medium,Inactive,78,18,27,2,67.28
1228,Jun,12,NaN,Late,Low,Active,78,24,27,2,38.97
1229,Jan,,98,Late,,Highly Active,90,NaN,19,3,28.27
1229,Feb,30,68,Late,Low,Highly Active,90,23,,3,53.45
1229,Mar,19,86,,Low,,90,30,19,3,48.34
1229,Apr,7,,No Submmission,Low,Inactive,90,,19,3,6.33
1229,May,27,57,Late,Medium,NaN,90,15,19,3,52.14
1229,Jun,7,51,On time,,Inactive,90,22,19,3,38.17
1230,Jan,12,,No Submmission,Medium,Active,48,27,19,1,35.0
1230,Feb,29,52,No Submmission,High,Inactive,48,13,19,1,51.25
1230,Mar,40,NaN,On time,High,,48,29,19,1,67.58
1230,Apr,30,94,No Submmission,Medium,Inactive,48,12,19,1,53.3
1230,May,16,92,On time,Low,Inactive,48,25,,1,46.73
1230,Jun,9,77,On time,NaN,Inactive,48,,19,1,25.58
1231,Jan,35,68,No Submmission,Low,Highly Active,43,30,33,0,71.17
1231,Feb,21,NaN,,High,Highly Active,43,30,33,0,58.51
1231,Mar,28,98,Late,,Active,43,25,33,0,71.05
1231,Apr,,93,Late,Medium,Active,43,30,33,0,47.29
1231,May,10,92,NaN,,Inactive,43,30,33,0,52.25
1231,Jun,38,63,Late,Medium,Highly Active,43,12,33,0,65.41
1232,Jan,18,74,,Low,Inactive,84,19,39,3,54.95
1232,Feb,13,88,On time,Low,Inactive,84,25,39,3,57.26
1232,Mar,27,69,On time,Low,Inactive,84,15,NaN,3,41.83
1232,Apr,36,,On time,Low,Highly Active,84,,39,3,48.62
1232,May,11,97,No Submmission,High,Highly Active,84,NaN,,3,23.0
1232,Jun,,83,No Submmission,Low,Inactive,84,20,,3,18.59
1233,Jan,22,91,On time,Medium,Highly Active,69,20,38,0,68.99
1233,Feb,NaN,,No Submmission,Medium,Active,69,22,38,0,37.06
1233,Mar,29,,On time,Low,Inactive,69,11,38,0,55.61
1233,Apr,14,97,No Submmission,Low,Highly Active,69,,38,0,44.38
1233,May,17,,Late,High,Inactive,69,23,NaN,0,33.95
1233,Jun,34,62,No Submmission,Medium,Active,69,19,38,0,66.87
1234,Jan,19,98,,Low,Highly Active,98,22,12,4,44.93
1234,Mar,35,97,NaN,Low,Highly Active,98,10,12,4,59.6
1234,Apr,34,,NaN,Medium,Highly Active,98,25,NaN,4,43.81
1234,Jun,,51,No Submmission,Low,Inactive,98,22,12,4,20.47
1235,Feb,,,Late,High,Highly Active,58,NaN,32,3,20.64
1235,Mar,28,50,On time,High,Inactive,58,17,32,3,56.51
1235,Apr,,63,No Submmission,Medium,Active,58,16,,3,20.04
1235,May,6,72,On time,Medium,Inactive,58,25,,3,39.74
1235,Jun,25,94,No Submmission,Medium,Highly Active,58,27,32,3,67.51
1236,Jan,11,71,On time,Medium,Highly Active,51,25,40,1,62.73
1236,Feb,25,95,No Submmission,High,Inactive,51,26,,1,44.3
1236,Apr,NaN,51,No Submmission,High,Inactive,51,18,40,1,30.24
1236,May,39,89,On time,,Highly Active,51,10,40,1,77.84
1236,Jun,,65,No Submmission,Low,Highly Active,51,28,40,1,48.1
1237,Jan,17,98,No Submmission,High,Highly Active,89,24,25,3,58.53
1237,Feb,32,68,No Submmission,High,Highly Active,89,22,25,3,67.62
1237,Apr,25,,NaN,NaN,Active,89,,25,3,29.12
1237,May,NaN,90,Late,Medium,Active,89,30,25,3,46.35
1237,Jun,28,68,No Submmission,High,Active,89,27,25,3,57.34
1238,Jan,38,59,On time,Medium,,55,24,32,1,70.85
1238,Feb,34,96,On time,High,Active,55,10,32,1,72.49
1238,Mar,16,97,On time,Low,Inactive,55,20,32,1,61.63
1238,Apr,8,81,On time,,Highly Active,55,NaN,32,1,38.38
1238,May,,84,Late,Medium,Highly Active,55,17,32,1,38.5
1238,Jun,31,72,On time,High,Inactive,55,15,32,1,72.02
1239,Jan,38,77,,Medium,,85,21,38,4,64.47
1239,Feb,NaN,65,,High,Inactive,85,,38,4,26.78
1239,Mar,17,57,,Low,Active,85,,,4,24.83
1239,Apr,27,58,On time,Medium,Inactive,85,21,,4,41.46
1239,May,,98,Late,High,Inactive,85,23,38,4,45.24
1239,Jun,NaN,NaN,On time,Medium,,85,14,38,4,23.04
1240,Jan,18,NaN,,High,Highly Active,75,26,29,4,43.31
1240,Feb,37,87,Late,High,Inactive,75,19,29,4,72.22
1240,Mar,28,,On time,High,Inactive,75,19,29,4,49.08
1240,Apr,6,75,No Submmission,Medium,Active,75,20,29,4,30.25
1240,May,10,98,No Submmission,High,Highly Active,75,28,29,4,48.55
1240,Jun,11,69,Late,Medium,Inactive,75,14,29,4,33.54
1241,Jan,,84,Late,Medium,Highly Active,62,15,36,3,44.14
1241,Feb,26,83,On time,Medium,Active,62,29,36,3,73.18
1241,Mar,16,52,,High,Active,62,14,36,3,45.81
1241,Apr,8,69,NaN,,Active,62,20,,3,28.78
1241,May,16,55,No Submmission,High,Highly Active,62,22,,3,31.69
1241,Jun,10,84,On time,Medium,Highly Active,62,NaN,36,3,42.75
1242,Jan,NaN,,No Submmission,Low,NaN,87,30,,0,15.37
1242,Feb,15,58,,,Highly Active,87,15,,0,41.21
1242,Mar,25,84,,Medium,Active,87,10,19,0,54.34
1242,Apr,9,62,On time,Low,Active,87,29,19,0,48.82
1242,May,28,53,No Submmission,Medium,,87,28,19,0,59.89
1242,Jun,14,78,On time,Low,Inactive,87,23,19,0,54.28
1243,Jan,13,87,Late,,Highly Active,89,19,NaN,3,42.04
1243,Feb,18,68,NaN,,Active,89,29,28,3,49.73
1243,Mar,9,88,,High,Highly Active,89,NaN,28,3,36.66
1243,Apr,,90,No Submmission,Medium,Highly Active,89,15,28,3,38.33
1243,May,20,52,Late,,Active,89,29,28,3,53.51
1243,Jun,30,99,No Submmission,Medium,Inactive,89,,28,3,46.85
1244,Jan,37,67,On time,High,Inactive,75,13,30,0,75.13
1244,Feb,26,,No Submmission,Medium,Highly Active,75,NaN,30,0,38.44
1244,Mar,19,72,,High,Active,75,,30,0,52.3
1244,Apr,33,95,Late,Medium,Highly Active,75,27,30,0,83.26
1244,May,NaN,52,Late,Medium,Inactive,75,15,,0,18.25
1244,Jun,37,83,On time,Medium,Inactive,75,11,30,0,72.43
1245,Jan,38,61,,Medium,Highly Active,97,17,21,3,61.84
1245,Mar,20,63,No Submmission,Medium,Highly Active,97,NaN,21,3,37.48
1245,Apr,,74,No Submmission,Medium,Active,97,29,21,3,41.69
1245,Jun,,75,On time,Medium,Highly Active,97,19,,3,35.96
1246,Jan,33,75,On time,High,Inactive,61,26,,3,58.1
1246,Feb,39,62,Late,Low,Highly Active,61,27,13,3,67.49
1246,Mar,39,58,NaN,Low,Active,61,18,13,3,56.94
1246,Apr,7,90,Late,,Highly Active,61,NaN,13,3,22.01
1246,May,33,53,Late,Medium,Highly Active,61,28,13,3,60.51
1246,Jun,12,74,No Submmission,High,Inactive,61,14,13,3,27.04
1247,Feb,17,55,Late,Low,,70,16,,2,26.96
1247,Mar,7,82,No Submmission,Low,Highly Active,70,23,19,2,39.12
1247,Apr,18,72,On time,Low,Highly Active,70,28,NaN,2,52.51
1247,May,22,60,On time,,Highly Active,70,14,19,2,48.58
1247,Jun,31,65,NaN,Medium,Highly Active,70,11,19,2,61.3
1248,Jan,23,69,On time,Medium,Highly Active,55,15,28,3,51.22
1248,Feb,15,69,Late,Medium,Inactive,55,25,28,3,52.83
1248,Mar,12,64,No Submmission,Low,Highly Active,55,14,28,3,35.88
1248,Apr,31,79,NaN,High,Active,55,13,,3,43.19
1248,May,17,62,Late,Medium,Active,55,15,28,3,44.11
1248,Jun,38,85,On time,High,,55,17,,3,54.42
1249,Jan,37,73,No Submmission,Low,Inactive,82,26,21,3,61.11
1249,Feb,NaN,97,On time,Low,Inactive,82,26,21,3,39.45
1249,Mar,33,77,No Submmission,NaN,Inactive,82,23,21,3,60.18
1249,May,6,70,NaN,Medium,Active,82,30,NaN,3,41.05
1249,Jun,30,95,No Submmission,High,Active,82,17,21,3,52.22
1250,Jan,26,99,No Submmission,Low,Highly Active,53,27,NaN,0,58.74
1250,Feb,10,,,,Highly Active,53,18,10,0,32.23
1250,Mar,33,64,NaN,Medium,NaN,53,,10,0,46.42
1250,Apr,20,62,Late,Low,Active,53,25,10,0,49.4
1250,May,6,,No Submmission,High,Active,53,,10,0,9.67
1250,Jun,6,97,Late,Low,NaN,53,29,10,0,38.06
1251,Jan,9,68,On time,NaN,Highly Active,40,21,26,5,37.67
1251,Feb,38,57,Late,Low,Highly Active,40,19,26,5,51.38
1251,Mar,25,62,No Submmission,,Active,40,NaN,26,5,27.19
1251,Apr,28,65,On time,Medium,Active,40,15,26,5,46.44
1251,May,26,55,On time,Low,Active,40,20,26,5,51.19
1251,Jun,12,74,,High,Active,40,24,26,5,42.37
1252,Jan,22,100,Late,Medium,Highly Active,45,23,35,1,68.98
1252,Feb,25,66,On time,High,NaN,45,,NaN,1,33.57
1252,Mar,NaN,87,Late,Low,Inactive,45,14,,1,19.77
1252,Apr,22,78,Late,Low,Active,45,NaN,35,1,50.1
1252,May,NaN,58,NaN,High,Active,45,NaN,35,1,30.24
1252,Jun,30,72,Late,Medium,Active,45,,35,1,56.02
1253,Jan,15,52,On time,High,Inactive,75,28,,2,51.84
1253,Feb,38,82,No Submmission,,Active,75,24,13,2,58.66
1253,Mar,34,,No Submmission,Low,Highly Active,75,15,13,2,39.71
1253,Apr,22,55,Late,Medium,Highly Active,75,,13,2,37.54
1253,May,10,89,NaN,NaN,Inactive,75,11,,2,24.87
1253,Jun,32,99,Late,Medium,Inactive,75,10,13,2,57.6
1254,Jan,33,91,On time,High,Highly Active,52,22,17,5,68.7
1254,Feb,,72,No Submmission,Low,Highly Active,52,24,17,5,21.91
1254,Mar,11,90,On time,Medium,Highly Active,52,29,17,5,54.93
1254,Apr,35,96,No Submmission,High,Inactive,52,18,17,5,58.09
1254,Jun,16,70,On time,High,Active,52,,17,5,29.99
1255,Jan,25,93,NaN,,Inactive,88,30,10,2,53.46
1255,Feb,15,97,On time,Medium,Inactive,88,11,10,2,44.45
1255,Mar,27,96,NaN,Low,Highly Active,88,,10,2,39.42
1255,Apr,8,,On time,Medium,Inactive,88,30,,2,39.83
1255,May,39,62,No Submmission,High,Highly Active,88,,10,2,44.8
1255,Jun,6,90,Late,,Active,88,16,NaN,2,35.08
1256,Jan,38,73,No Submmission,,Inactive,84,17,NaN,3,46.32
1256,Feb,32,53,On time,High,Inactive,84,27,19,3,69.33
1256,Mar,13,50,No Submmission,,Active,84,22,19,3,35.68
1256,Apr,17,83,Late,Medium,Active,84,17,19,3,44.43
1256,May,36,92,On time,High,Active,84,13,19,3,70.89
1256,Jun,,74,No Submmission,Medium,Active,84,,19,3,14.46
1257,Jan,,88,No Submmission,,Active,63,22,15,3,24.11
1257,Feb,26,54,NaN,Low,Active,63,29,15,3,56.13
1257,Mar,6,NaN,Late,Medium,Highly Active,63,17,NaN,3,17.64
1257,Apr,6,71,Late,Medium,Highly Active,63,11,NaN,3,28.4
1257,May,,50,Late,Low,Inactive,63,,15,3,15.77
1257,Jun,31,93,On time,Medium,Active,63,15,15,3,57.52
1258,Jan,8,63,On time,Low,Inactive,66,,36,2,34.97
1258,Feb,24,70,On time,High,Active,66,26,36,2,65.26
1258,Mar,,72,NaN,NaN,Active,66,,36,2,21.27
1258,Apr,34,91,No Submmission,Low,Active,66,27,36,2,73.01
1258,May,21,69,No Submmission,,NaN,66,11,36,2,39.88
1258,Jun,12,69,Late,High,Active,66,30,36,2,64.12
1259,Jan,29,74,Late,,Highly Active,100,NaN,29,4,50.36
1259,Feb,30,93,NaN,High,Active,100,30,29,4,66.84
